Time,SP_500,SP_500_Volume,SP_500_Volume_Call,SP_500_Volume_Put,SP_500_Ratio_Put_Call,Gold,Vix,US_Libor_OIS,CDS_JPM,CDS_CITI,CDS_BOFA,SP_500_Index_Turnover,SP_1_Index,P1_risk
18.04.12 00:00,1383.9,582061888,233555,621828,2.6624,1642.238,18.64,32.27,108.105,245.046,274.345,24.36,1365,382.7098968
23.04.12 00:00,1367.1,642154880,280329,298659,1.0654,1638.838,18.97,33.27,111.003,252.785,275,26.91,,388.6245069
24.04.12 00:00,1377.79,617978304,118499,304053,2.5659,1642.25,18.1,32.89,108.297,248.275,272.82,27,,383.5673999
25.04.12 00:00,1391.08,641079296,213322,313709,1.4706,1643.725,16.82,33.09,106.951,235.654,262.408,28.56,,367.7132483
26.04.12 00:00,1400.71,599315136,309175,367636,1.1891,1657.35,16.24,32.69,107.545,238.695,266.922,25.36,,373.1135277
30.04.12 00:00,1397.68,614539008,115367,238740,2.0694,1664.75,17.15,32.79,107.617,234.235,264.708,25.71,,368.7531392
01.05.12 00:00,1406.77,573667392,191694,319161,1.665,1662.4,16.6,32.09,104.404,227.166,259.517,24.5,,359.7441546
02.05.12 00:00,1401.58,554809152,162057,378016,2.3326,1653.45,16.88,36.39,104.006,223.634,258.669,22.56,,356.8608145
03.05.12 00:00,1390.98,589986496,238016,301964,1.2687,1636.05,17.56,32.19,103.372,222.468,261.844,23.99,1376,358.3907051
07.05.12 00:00,1370.26,586001024,212183,285447,1.3453,1638.45,18.94,31.99,109.648,230.212,269.587,22.96,1346,370.4981363
08.05.12 00:00,1363.83,690165760,252015,508453,2.0176,1605.4,19.05,31.89,111.928,236.965,279.056,27.6,1341.8,382.3108535
10.05.12 00:00,1358.07,657005760,299926,459189,1.531,1594.012,18.83,31.59,111.215,231.574,271.903,24.18,1331,373.4629323
16.05.12 00:00,1325.16,677159360,397267,914685,2.3024,1539.75,22.27,30.79,148.365,262.949,305.589,25.78,1321.5,427.1835011
21.05.12 00:00,1315.47,660701760,283680,489733,1.7264,1593.325,22.01,30.49,151.668,268.79,305.358,25,,431.3781566
22.05.12 00:00,1316.76,649988224,310111,523212,1.6872,1568.5,22.48,30.59,136.919,254.773,291.622,25.41,1294.6,408.8295497
23.05.12 00:00,1317.52,710563648,242749,449962,1.8536,1561.525,22.33,30.89,144.366,263.115,300.755,26.95,,422.6405744
24.05.12 00:00,1322.39,624818240,305071,476179,1.5609,1559.3,21.54,30.49,143.671,260.201,295.738,23.71,1305,416.9126964
29.05.12 00:00,1333.03,560752832,258391,415369,1.6075,1555.338,21.03,30.39,141.852,252.143,287.89,21.21,,405.6456697
30.05.12 00:00,1313.07,590658240,189378,405552,2.1415,1562.925,24.14,30.69,143.925,258.521,318.492,23.29,1291,433.1252191
04.06.12 00:00,1276.9,647897664,263113,563177,2.1404,1619,26.12,30.99,169.07,282.564,315.368,24.41,1261.5,451.6286324
05.06.12 00:00,1285.72,564873408,235014,511000,2.1743,1617.05,24.68,30.89,168.456,281.281,312.735,21.55,1261.5,448.7100022
06.06.12 00:00,1314.97,666071424,339456,728974,2.1475,1619.55,22.16,30.69,162.742,264.793,298.013,24.54,1305,426.1678962
18.06.12 00:00,1345.04,548918336,238285,413287,1.7344,1628.088,18.32,30.59,157.616,259.456,289.65,21.46,1300,415.3404379
19.06.12 00:00,1357.67,594853952,278475,453948,1.6301,1618.387,18.38,29.69,148.703,249.572,273.822,22.84,,395.1762886
21.06.12 00:00,1325.35,687558976,284663,557610,1.9588,1566.37,20.08,29.61,145.417,258.997,274.641,26.21,1285.7,400.6977682
25.06.12 00:00,1314.04,605834880,225614,421838,1.8697,1584.375,20.38,28.43,140.778,251.419,273.392,22.19,1303.6,393.9990023
02.07.12 00:00,1364.49,550391104,223757,373245,1.6681,1597.013,16.8,28.46,135.455,246.589,257.765,21.87,,377.9491712
05.07.12 00:00,1367.63,499612000,199635,316550,1.5856,1604.575,17.5,28.16,131.328,237.447,249.713,20.85,1356,365.2951643
10.07.12 00:00,1342.11,568883904,213885,355399,1.6616,1567.15,18.72,29.16,138.259,255.756,256.983,22.86,1332.2,383.6230265
17.07.12 00:00,1362.65,577939392,386206,419415,1.086,1583.413,16.48,29.91,127.157,248.042,249.249,21.17,1336,370.3384122
18.07.12 00:00,1373.1,589123776,417100,590236,1.4151,1573.45,16.16,31.11,126.796,245.548,246.053,22.02,1363,366.3227735
23.07.12 00:00,1349.47,602347072,232297,323316,1.3918,1576.75,18.62,31.01,146.152,273.523,276.341,23.01,1320,410.9825646
24.07.12 00:00,1332.19,632833408,197146,400114,2.0295,1581.175,20.47,30.51,148.85,276.153,275.655,23.88,1326.5,412.7337402
25.07.12 00:00,1339.48,653733632,217212,301199,1.3867,1603.85,19.34,30.61,149.354,281.546,276.49,26.84,1332,416.7635176
30.07.12 00:00,1384.42,492528736,262709,275513,1.0487,1621.963,18.03,31.31,125.836,250.057,244.708,19.55,,367.8062338
01.08.12 00:00,1376.38,703061120,278109,337866,1.2149,1599.578,18.96,29.76,124.953,245.578,245.726,25.68,,365.6351435
09.08.12 00:00,1403.66,456085664,180118,307710,1.7084,1617.175,15.28,29.35,120.596,238.648,239.886,17.84,1395.5,355.9358623
13.08.12 00:00,1404.64,396726848,217469,469853,2.1606,1609.75,13.7,29.45,119.242,232.591,240.646,16.09,,352.4947393
15.08.12 00:00,1407.09,438823200,273767,322606,1.1784,1603.1,14.63,29.35,115.38,228.176,233.051,16.59,1400,343.121412
16.08.12 00:00,1414.65,521541216,619681,671032,1.0829,1615.125,14.29,29.35,117.54,228.671,233.215,19.83,1408.9,344.0837513
20.08.12 00:00,1418.4,443600736,204565,493085,2.4104,1620.5,14.02,29.35,117.577,223.555,226.556,18.95,,335.962368
21.08.12 00:00,1413.09,531114464,311473,393310,1.2627,1637.8,15.02,29.25,117.042,217.702,216.524,22.39,1412.1,324.7059292
22.08.12 00:00,1413.45,508463360,191364,387703,2.026,1654.5,15.11,29.18,118.418,221.493,220.833,21.07,,330.6016619
23.08.12 00:00,1401.33,462197984,255242,414956,1.6257,1670.525,15.96,28.99,123.43,229.896,229.556,18.75,1399.8,343.533778
27.08.12 00:00,1410.28,421847040,118963,220979,1.8575,1663.975,16.35,29.19,122.136,228.547,229.53,17.29,1408,342.3728174
28.08.12 00:00,1411.35,410787872,135872,244203,1.7973,1666.75,16.49,28.68,120.603,226.517,226.18,15.86,1404,338.2307255
29.08.12 00:00,1410.13,408841248,124121,216543,1.7446,1656.5,17.06,29.08,118.607,224.187,225.515,16.05,,335.8171499
30.08.12 00:00,1399.53,406387488,243725,367403,1.5074,1655.6,17.83,29.28,119.927,225.492,226.51,16.38,,337.6890405
04.09.12 00:00,1405.04,479796288,207973,280887,1.3506,1695.875,17.98,28.79,115.56,213.55,213.389,19.81,,319.4504732
05.09.12 00:00,1403.39,485651136,146658,302777,2.0645,1692.925,17.74,28.19,115.699,212.703,212.54,19.86,1400.7,318.330253
06.09.12 00:00,1431.96,577384896,407435,494363,1.2134,1700.333,15.6,27.64,116.716,201.245,199.429,23.49,1428.7,301.734264
10.09.12 00:00,1429.16,494991808,214323,423603,1.9765,1726.063,16.28,27.43,112.991,184.058,178.345,21.02,,274.4627618
11.09.12 00:00,1433.62,527348704,269659,484789,1.7978,1731.875,16.41,27.38,111.197,179.393,173.354,21.82,1428,267.4176756
12.09.12 00:00,1437.03,509502880,308221,370272,1.2013,1730.75,15.8,25.63,111.204,173.284,166.395,22.08,1430,258.4595865
24.09.12 00:00,1457.14,509947968,168997,357006,2.1125,1764.4,14.15,22.53,122.103,177.341,178.016,22.91,1451.8,272.4063772
25.09.12 00:00,1443.41,609070336,209510,344549,1.6445,1760.638,15.43,22.45,126.445,184.374,184.044,26.06,1435,282.3063115
26.09.12 00:00,1433.4,545300736,237399,405307,1.7073,1752.75,16.81,22.13,130.013,192.689,193.931,22.76,1425.4,295.7035967
27.09.12 00:00,1448.43,498622656,245921,438689,1.7839,1777.375,14.84,22.03,125.837,178.37,178.043,21.04,1441,273.9816351
01.10.12 00:00,1443.96,528217568,201193,335502,1.6676,1775.425,16.32,21.93,120.418,167.93,170.268,21.57,1436,260.4267597
02.10.12 00:00,1445.59,468189248,132690,287641,2.1678,1774.575,15.71,21.8,121.765,166.57,170.955,20.31,1440.1,260.4550104
03.10.12 00:00,1451.35,522672672,162051,318414,1.9649,1777.875,15.43,21.65,121.105,167.561,168.567,20.88,1444.1,259.0903679
04.10.12 00:00,1461.05,510423104,275743,426880,1.5481,1790.15,14.55,21.43,121.12,160.873,160.514,20.69,1455.7,248.9572659
08.10.12 00:00,1455.58,359194368,118837,216189,1.8192,1774.55,15.11,21.03,116.546,154.277,155.658,16.51,1447.6,240.1491897
09.10.12 00:00,1442.29,487372224,158308,322534,2.0374,1764.2,16.37,20.78,121.065,162.183,163.172,21.95,1436.9,251.7445
10.10.12 00:00,1433.23,463834208,244662,426158,1.7418,1762.287,16.29,20.18,118.596,160.697,164.218,20.05,1425.9,251.0165503
11.10.12 00:00,1432.82,506534624,214731,395525,1.842,1767.175,15.59,20.13,118.934,161.868,163.203,20.46,1423.3,251.0458042
15.10.12 00:00,1440.56,505754464,205942,318494,1.5465,1737.4,15.27,19.23,112.9,154.433,156.141,21.24,1434.1,239.700109
16.10.12 00:00,1453.71,502770016,331268,343439,1.0367,1747.475,15.22,18.38,109.456,148.369,148.361,20.99,1449.4,229.2901821
17.10.12 00:00,1460.64,568299648,381280,664193,1.742,1750.15,15.07,17.78,101.742,139.284,138.293,23.78,1456.8,214.256048
18.10.12 00:00,1454.98,586051968,442255,621782,1.4059,1741.4,15.03,17.48,107.589,143.647,144.301,25.7,1451.3,222.8947987
22.10.12 00:00,1434.7,537693504,270786,446730,1.6498,1728.6,16.62,17.68,113.978,150.232,151.742,22.86,1430.5,234.098856
23.10.12 00:00,1411.9,608605312,426050,439690,1.032,1707.625,18.83,17.63,116.391,160.55,157.867,23.92,1406.5,245.5858295
24.10.12 00:00,1408.35,561183104,204322,309059,1.5126,1702.038,18.33,16.93,114.86,152.747,153.083,23.46,1406,236.8573243
25.10.12 00:00,1411.87,577411712,211169,347371,1.645,1712.1,18.12,16.13,113.522,152.159,153.083,24.4,1407,236.1670362
31.10.12 00:00,1411.93,669957888,232897,317199,1.362,1720.65,18.6,15.88,115.019,156.495,159.491,27.81,1401.2,244.0076049
01.11.12 00:00,1430.09,616103488,253801,466506,1.8381,1714.2,16.69,15.58,108.95,151.927,155.114,25.17,1423.2,236.4197774
05.11.12 00:00,1415.78,485471520,245806,338350,1.3765,1684.975,18.42,14.83,110.621,151.396,155.268,19.93,1408.8,236.6298579
06.11.12 00:00,1427.95,564275776,261234,374818,1.4348,1716,17.58,16.08,107.312,150.242,154.445,22.72,1424.9,234.483953
07.11.12 00:00,1395.52,712068608,520237,632780,1.2163,1717.55,19.08,16.1,110.121,157.801,162.172,28.8,1388.1,245.6033431
08.11.12 00:00,1376.51,628285504,427835,652297,1.5246,1731.4,18.49,16.6,107.636,158.966,165.193,26.2,1373.3,247.9711213
12.11.12 00:00,1380.56,300848480,272427,459528,1.6868,1728.2,16.68,16.4,107.365,159.57,164.956,12.27,1377.1,248.0914809
13.11.12 00:00,1375.61,575005888,340352,435452,1.2794,1724.95,16.65,16.45,106.118,155.876,157.151,22.39,1371.4,239.6488398
14.11.12 00:00,1354.52,688834496,446198,870293,1.9505,1726.5,17.92,16.5,104.763,150.886,156.45,25.7,1352,235.7528509
15.11.12 00:00,1353,631895680,513844,956608,1.8617,1715.745,17.99,16.1,106.453,154.433,160.166,24.79,1350.2,241.1312143
19.11.12 00:00,1387.06,589446592,287348,362980,1.2632,1731.72,15.24,16.55,104.62,150.119,156.852,24.69,1379.9,235.5549035
20.11.12 00:00,1387.62,529088608,189752,378477,1.9946,1727.047,15.08,16.65,104.081,148.359,151.439,20.98,1385,230.2676922
21.11.12 00:00,1390.87,408807168,192212,416851,2.1687,1728.695,15.31,16.35,101.603,148.178,151.716,16.06,1385,229.7495311
26.11.12 00:00,1405.93,532653760,257472,306983,1.1923,1748.695,15.5,16.45,102.756,144.714,150.789,22.26,1402.1,227.2342289
27.11.12 00:00,1399.21,550774464,163992,340538,2.0766,1742.093,15.92,16.15,102.426,144.879,150.614,21.87,1397.4,227.1201502
28.11.12 00:00,1410.29,577114240,252320,287358,1.1389,1719.693,15.51,16.15,104.593,145.719,149.453,23.66,1405.6,227.2938992
29.11.12 00:00,1416.83,531923072,234428,386965,1.6507,1725.735,15.06,16.15,100.008,143.714,149.448,22.19,1411.5,224.9307076
03.12.12 00:00,1409.31,540951936,236086,408202,1.729,1715.96,16.64,16.35,99.221,139.301,147.046,20.7,1405.1,220.2430142
04.12.12 00:00,1406.57,559464768,213966,404039,1.8883,1697.59,17.12,16.75,97.18,138.131,146.024,21.74,1401.1,218.2531054
05.12.12 00:00,1409.1,628384384,235895,376166,1.5946,1693.9,16.46,15.7,94.002,135.583,145.673,25.88,1406.6,215.649666
06.12.12 00:00,1414.73,523123968,209897,379862,1.8098,1699.88,16.58,16.65,96.189,134.259,142.652,23.19,1411.1,213.1111228
10.12.12 00:00,1419.49,488123616,230621,352428,1.5282,1713.115,16.05,16.75,97.174,135.228,140.337,20.49,1417.4,212.1979864
11.12.12 00:00,1427.69,590599296,389707,377884,0.9697,1709.945,15.57,16.75,93.131,130.185,138.625,24.09,1428.9,206.8373647
12.12.12 00:00,1428.92,569768192,276269,416912,1.5091,1711.71,15.95,17.9,88.123,128.515,135.593,23.12,1425.1,202.2881389
26.12.12 00:00,1419.95,363632128,183888,327632,1.7817,1659.445,19.48,15.55,87.06,126.632,130.016,14.32,1410.6,196.6719732
27.12.12 00:00,1417.38,445660128,258314,446604,1.7289,1664.1,19.47,15.7,88.891,128.595,130.028,17.44,1411.4,198.3289089
02.01.13 00:00,1461.28,680468864,464608,690411,1.486,1686.887,14.68,15.1,85.053,117.792,120.748,28.41,1456,183.8118787
03.01.13 00:00,1459.08,576168384,418010,508287,1.216,1663.995,14.56,16.4,82.546,118.699,120.078,22.9,1454,183.2324688
07.01.13 00:00,1460.78,490281856,320674,470427,1.467,1646.92,13.79,15.07,84.213,116.374,112.669,20.02,1456.7,176.6456693
08.01.13 00:00,1457.76,546030208,213792,443647,2.0751,1659.125,13.62,16.2,83.707,113.486,111.306,22.14,1449.7,173.7378108
09.01.13 00:00,1461.89,507352352,333733,443695,1.3295,1657.63,13.81,16.9,83.372,111.981,110.662,19.84,1456.5,172.2547167
10.01.13 00:00,1472.16,569101632,357414,426809,1.1942,1675.36,13.49,17.1,80.519,113.013,111.183,23.07,1469.6,172.5636835
14.01.13 00:00,1470.61,491726656,258555,403092,1.559,1667.8,13.52,16.8,84.022,118.572,119.745,21.66,1463,183.2717786
15.01.13 00:00,1471.66,483929760,247609,446874,1.8048,1679.615,13.55,16.4,85.632,124.769,123.303,20.71,1465.5,190.1198486
16.01.13 00:00,1472.05,513146656,332061,613937,1.8489,1679.925,13.42,16.5,85.229,122.934,123.427,20.7,1464.9,188.9989675
17.01.13 00:00,1479.39,604124160,607476,621876,1.0237,1687.638,13.57,16.4,83.707,121.093,120.674,23.82,1475.3,185.4248315
22.01.13 00:00,1494.07,569950400,332332,509126,1.532,1692.745,12.43,17.4,82.686,120.108,119.405,24.38,1490.4,183.6149518
23.01.13 00:00,1491.66,494336352,276399,412315,1.4917,1685.84,12.46,17.8,82.681,115.427,117.39,22.59,1483.8,179.2513665
24.01.13 00:00,1494.66,554969600,489743,637160,1.301,1667.97,12.69,18,82.707,116.065,116.384,27.95,1488,178.8860979
28.01.13 00:00,1500.6,535161280,206130,321730,1.5608,1655.608,13.57,16.65,80.849,110.324,112.01,23.36,1495.6,171.637375
29.01.13 00:00,1508.99,607226816,270805,483004,1.7836,1663.8,13.31,17.05,81.344,109.16,110.59,23.9,1505.2,169.9825288
30.01.13 00:00,1502.55,569791872,173641,422616,2.4338,1677,14.32,16.75,82.184,115.347,113.323,23.35,1493.1,176.0102058
31.01.13 00:00,1498.72,740722944,170691,337142,1.9752,1663.7,14.28,16.9,84.53,114.181,115.658,31.64,1495.7,177.648605
04.02.13 00:00,1496.18,584697152,222697,436463,1.9599,1674.3,14.67,16.65,84.391,115.383,115.026,25.1,1491,177.8668513
05.02.13 00:00,1511.34,587275072,209804,363701,1.7335,1672.95,13.72,16.55,85.567,113.713,115.222,24.65,1505.7,177.2938114
06.02.13 00:00,1511.76,556294272,188308,349989,1.8586,1677.565,13.41,16.3,86.248,116.538,119.542,24.31,1505.2,182.438242
07.02.13 00:00,1509.15,553191104,237035,414670,1.7494,1671.4,13.5,15.8,87.82,120.911,122.945,24.35,1503.4,188.0525114
11.02.13 00:00,1516.76,400159936,211170,420241,1.9901,1648.073,12.94,15.81,86.894,119.399,122.673,17.73,1512.5,186.6986411
12.02.13 00:00,1520.22,489501408,298764,418232,1.3999,1651.325,12.64,15.31,85.734,115.3,122.121,20.57,1517.6,183.5045967
13.02.13 00:00,1519.6,513566752,280999,523178,1.8619,1642.495,12.98,15.01,82.867,113.949,118.068,21.05,1515.4,178.9119741
14.02.13 00:00,1521.55,533981152,344338,481156,1.3973,1634.848,12.66,14.91,83.197,112.849,114.498,22.34,1515.2,175.632582
19.02.13 00:00,1530.53,571763136,287156,541695,1.8864,1605.048,12.31,14.41,80.527,110.015,118.723,24.85,1526,176.4349092
20.02.13 00:00,1511.52,594170816,270751,577474,2.1329,1564.55,14.68,14.61,81.692,111.468,117.663,25.55,1506.5,176.8074255
21.02.13 00:00,1502.99,599309760,442225,685814,1.5508,1576.268,15.22,14.61,81.333,113.077,122.929,25.37,1500,181.6683448
25.02.13 00:00,1488.04,637253824,297667,647909,2.1766,1593.455,18.99,14.66,82.975,111.667,121.168,27.04,1483.6,179.8925692
26.02.13 00:00,1496.99,579446720,389138,695358,1.7869,1613.76,16.87,15.01,82.67,115.84,125.285,24.57,1493,185.456597
27.02.13 00:00,1515.95,492036288,339312,609042,1.7949,1597.1,14.73,14.71,81.174,113.872,121.673,21.5,1516.1,181.1636692
28.02.13 00:00,1514.56,748922944,254246,466910,1.8364,1579.607,15.51,14.86,81.181,113.029,124.287,32.11,1512.4,182.6260283
04.03.13 00:00,1524.99,513849664,235395,515620,2.1904,1573.833,14.01,14.26,80.674,115.189,123.454,22.15,1526.1,183.1825537
05.03.13 00:00,1539.41,522751872,617249,793697,1.2859,1575.495,13.48,13.91,79.164,111.698,119.763,23.77,1539.1,177.9018919
06.03.13 00:00,1541.24,502355712,376957,462890,1.228,1583.968,13.53,13.86,77.994,109.154,117.561,21.23,1539.5,174.4044005
18.03.13 00:00,1552.31,507141280,240339,394772,1.6426,1605.495,13.36,14.21,75.285,91.966,110.137,22.63,1546,157.6926399
19.03.13 00:00,1548.55,544881984,282579,561546,1.9872,1612.873,14.39,14.01,77.806,96.32,111.993,23.19,1539.2,162.3644756
20.03.13 00:00,1556.72,515015072,329469,602303,1.8281,1606.917,12.67,14.31,79.813,101.223,120.214,21.9,1547,172.0443358
21.03.13 00:00,1546.04,524169408,321425,524743,1.6326,1614.845,13.99,14.51,83.659,104.386,124.591,22.13,1538.6,178.2254029
25.03.13 00:00,1552.62,540532352,198476,455940,2.2972,1605.3,13.74,13.81,85.016,106.573,125.8,22.97,1542,180.8034613
26.03.13 00:00,1563.29,417852192,230369,354998,1.541,1600.05,12.77,14.56,85.196,105.752,127.044,17.85,1555,181.2885285
27.03.13 00:00,1562.54,418415424,244873,304060,1.2417,1605.27,13.15,14.81,89.568,112.958,131.82,18.35,1554,190.3562608
01.04.13 00:00,1561.89,422775552,189388,241378,1.2745,1599.522,13.58,14.36,90.109,117.89,137.419,18.94,1553.5,197.7100874
02.04.13 00:00,1569.41,473640320,294652,381275,1.294,1575.89,12.78,14.31,90.522,118.061,135.325,21.93,1564.9,196.3367415
03.04.13 00:00,1553.98,587850944,371722,513230,1.3807,1557.903,14.21,14.81,90.612,118.232,138.092,25.65,1547,198.5508386
04.04.13 00:00,1558.57,481445376,262098,375268,1.4318,1554.8,13.89,15.39,89.632,117.247,138.437,21.67,1552,197.9690282
08.04.13 00:00,1563.12,455851968,230797,250579,1.0857,1573.465,13.19,14.84,88.258,112.899,133.552,20,1557.1,191.3010054
09.04.13 00:00,1568.16,521582048,335356,371366,1.1074,1585.35,12.84,14.71,86.91,108.225,128.705,22.48,1561,184.4702129
10.04.13 00:00,1585.98,524612448,601305,609307,1.0133,1558.42,12.36,14.71,85.91,103.094,119.088,22.72,1583.6,173.8494182
11.04.13 00:00,1592.64,530718944,569942,614517,1.0782,1561.495,12.24,14.71,85.901,104.261,122.44,23.32,1585.5,177.0849567
15.04.13 00:00,1552.05,725229120,376410,716556,1.9037,1348.213,17.27,14.76,89.1,109.636,131.49,30.77,1540,187.9738384
16.04.13 00:00,1573.72,572293824,291257,382713,1.314,1367.36,13.96,14.51,89.075,105.987,127.33,24.44,1568.8,182.6132878
17.04.13 00:00,1551.79,708085120,431156,871324,2.0209,1376.245,16.51,14.61,89.771,109.34,131.015,29.43,1543.2,187.6028678
18.04.13 00:00,1542.64,635698176,553424,792472,1.4319,1390.495,17.56,14.41,92.782,112.147,132.66,27.35,1535,191.2983468
22.04.13 00:00,1561.85,520923456,204424,353209,1.7278,1426.45,14.39,14.21,89.111,107.136,127.459,23.03,1555.7,183.417169
23.04.13 00:00,1576.9,555077120,362758,468528,1.2916,1413,13.48,14.36,87.755,107.45,123.623,24.97,1573.5,180.375532
24.04.13 00:00,1578.03,574951040,270831,352935,1.3032,1431.995,13.61,14.16,88.255,105.769,125.788,26.47,1571,181.1131417
25.04.13 00:00,1586.02,591309504,251545,361735,1.4381,1467.9,13.62,14.56,88.589,107.779,121.335,26.78,1576.8,179.0565999
29.04.13 00:00,1593.13,455326880,189288,317229,1.6759,1475.835,13.71,15.21,89.409,106.797,116.866,22.57,1584,175.2925622
30.04.13 00:00,1596.76,676820608,183399,304982,1.6629,1476.71,13.52,15.11,88.074,104.472,117.871,30.81,1592.2,174.3067927
01.05.13 00:00,1582.43,514984544,266133,414478,1.5574,1457.637,14.49,15.01,89.415,104.817,117.881,23.07,1576.8,174.8578447
02.05.13 00:00,1597.64,464684416,306464,514025,1.6773,1467.073,13.59,15.11,87.569,100.802,113.211,21.56,1591,168.4366429
06.05.13 00:00,1617.51,477645664,386298,400965,1.038,1469.458,12.66,15.31,82.052,95.12,103.776,22.07,1611,156.4934435
07.05.13 00:00,1624.8,489537536,411634,478332,1.162,1452.698,12.83,14.61,80.181,92.386,98.85,21.63,1619.2,150.6505619
08.05.13 00:00,1633.15,516801472,495794,525297,1.0595,1473.935,12.66,15.41,78.507,89.482,97.569,23.22,1626.6,147.5039069
09.05.13 00:00,1626.68,482900672,457623,579500,1.2663,1458.15,13.13,15.51,80.837,92.792,96.972,21.77,1625.3,149.6434053
13.05.13 00:00,1634.35,455174880,279449,349061,1.2491,1430.585,12.55,15.21,81.492,91.168,94.01,20.52,1628.9,146.5856154
14.05.13 00:00,1649.55,529472000,696834,747338,1.0725,1425.46,12.77,15.31,80.337,91.938,94.997,24.32,1644.5,147.5101245
15.05.13 00:00,1657.9,547590400,723228,623485,0.8621,1393.03,12.81,15.11,78.842,87.083,90.214,26.48,1640.1,140.5811173
16.05.13 00:00,1650.18,562299328,415677,645654,1.5533,1385.97,13.07,16.06,78.141,88.4,91.008,25.69,1647.7,141.8051831
20.05.13 00:00,1667.21,494665952,284903,416825,1.463,1393.85,13.02,16.01,76.471,84.588,86.388,23.37,1662.6,135.5887963
21.05.13 00:00,1670.03,513919040,302107,493460,1.6334,1376.285,13.37,16.11,77.791,85.901,86.809,24.29,1664.2,137.0324277
22.05.13 00:00,1656.89,683490432,621603,825720,1.3284,1370.273,13.82,16.08,75.81,85.184,88.199,31.95,1657,137.1524813
23.05.13 00:00,1651.4,610989376,356478,538850,1.5116,1391.045,14.07,15.98,77.832,87.551,90.338,26.96,1646,140.7072148
28.05.13 00:00,1659.52,554619712,215898,345670,1.6011,1381.12,14.48,15.43,80.147,91.445,94.519,26.26,1652.5,146.802808
29.05.13 00:00,1649.4,511999488,283397,383910,1.3547,1392.953,14.83,16.48,81.999,95.185,97.98,23.45,1644.5,152.1462876
30.05.13 00:00,1654.24,525967968,209098,391266,1.8712,1413.995,14.53,16.77,79.023,92.451,98.155,23.57,1651.2,149.8771416
03.06.13 00:00,1639.79,614601792,380664,452387,1.1884,1411.347,16.28,16.43,79.689,97.709,102.812,27.95,1634.3,156.7492328
04.06.13 00:00,1631.51,567560832,224691,403246,1.7947,1399.558,16.27,16.6,79.338,96.915,103.982,24.91,1625.2,157.0625793
05.06.13 00:00,1609.53,573941056,515482,745536,1.4463,1403.425,17.5,16.75,83.813,102.771,113.093,25.17,1606.8,168.6073712
06.06.13 00:00,1622.58,611811968,486259,905017,1.8612,1413.97,16.63,16.83,82.168,98.801,106.128,28.08,1619.4,160.5318503
10.06.13 00:00,1642.67,446790496,170570,307397,1.8022,1386.5,15.44,17.02,77.67,93.733,102.307,20.29,1638,153.4513454
11.06.13 00:00,1628.38,494419744,230004,422772,1.8381,1378.325,17.07,16.73,84.49,98.857,108.954,21.47,1625,163.2766536
12.06.13 00:00,1611.05,496663680,256650,481715,1.8769,1389.018,18.59,16.63,84.655,105.932,118.874,21.44,1610,175.0983073
24.06.13 00:00,1573.91,700688000,561780,822465,1.464,1282.385,20.11,14.78,103.678,144.167,152.211,28.68,1564.8,228.2047939
25.06.13 00:00,1588.02,605506944,247229,493671,1.9968,1277.653,18.47,14.91,101.498,141.079,142.384,25.87,1580,218.3719329
26.06.13 00:00,1603.51,568844608,317710,471217,1.4832,1226.585,17.21,15.06,95.248,133.854,136.606,24.56,1594,208.0687769
27.06.13 00:00,1610.73,518668672,347190,597143,1.7199,1200.673,16.86,15.6,93.318,123.673,130.129,22.84,1605.1,196.5196923
01.07.13 00:00,1615.28,526115136,238851,408421,1.7099,1252.523,16.37,16.31,96.333,124.958,130.78,24.04,1603.5,198.5421081
02.07.13 00:00,1614.04,527795648,335533,443400,1.3215,1243.425,16.44,16.49,95.83,124.121,131.113,23.67,1606,198.1599198
03.07.13 00:00,1615.68,303759136,149868,270672,1.8061,1252.876,16.2,16.29,98.663,127.629,134.763,13.26,1608,203.7495336
08.07.13 00:00,1638.58,742917120,457551,694510,1.5179,1236.984,14.78,15.71,98.835,124.633,128.476,25.58,1631.5,197.2295593
09.07.13 00:00,1652.49,521108576,451654,510859,1.1311,1251.393,14.35,16.01,94.155,119.035,123.158,24.91,1644.9,188.6523732
10.07.13 00:00,1652.95,509090304,341857,426578,1.2478,1259.723,14.21,15.81,93.833,120.771,124.165,22.65,1657.8,190.3859524
11.07.13 00:00,1674.93,566455744,567656,685740,1.208,1286.012,14.01,16.01,87.51,115.036,117.046,26.38,1667,179.9573515
15.07.13 00:00,1681.68,427337632,417599,507495,1.2153,1284.695,13.79,16.06,83.505,110.614,112.721,20.54,1676,173.0115555
16.07.13 00:00,1676.89,476974368,278637,485720,1.7432,1292.133,14.42,16.02,84.003,114.715,114.407,20.54,1669.1,176.8975739
17.07.13 00:00,1679.91,566833088,381114,552918,1.4508,1276.015,13.78,16.12,83.823,111.504,110.091,23.01,1673.7,171.6466174
18.07.13 00:00,1685,539273920,578033,664644,1.1498,1284.225,13.77,16.12,79.338,102.366,104.134,24.09,1680.1,160.486657
22.07.13 00:00,1695.04,502083104,158074,362466,2.293,1335.815,12.29,15.87,78.663,102.521,103.974,23.08,1687.7,160.2918838
23.07.13 00:00,1691.09,459706016,175796,285296,1.6229,1345.18,12.66,16.19,79.493,102.856,104.964,20.89,1688.6,161.4490377
24.07.13 00:00,1686.29,532656576,178792,340841,1.9064,1322.14,13.18,15.88,82.828,108.344,112.052,24.36,1681.1,170.9599599
