Time;SP_500;Gold;Vix;RF;P1_risk;P1_Currency
08.06.15 00:00;2080.37;1174.074;15.085;0.01;116.017578;2.376838034
09.06.15 00:00;2081.65;1176.8;15.105;0.01;116.7590867;2.376568747
10.06.15 00:00;2104.71;1186.057;13.665;0.01;116.6278512;2.389991544
11.06.15 00:00;2110.08;1182.005;12.89;0.01;115.1433798;2.377278805
12.06.15 00:00;2093.45;1181.625;13.66;0.01;116.1271147;2.378837662
15.06.15 00:00;2085.78;1186.43;15.24;0;119.0237866;2.382225641
16.06.15 00:00;2098.49;1182.07;15.215;0;120.0970508;2.379988985
17.06.15 00:00;2100.43;1185.55;14.78;0;122.8742471;2.396317849
18.06.15 00:00;2120.67;1201.935;13.285;0;121.6284845;2.399146568
19.06.15 00:00;2108.67;1200.265;13.48;0;120.9308157;2.397888871
22.06.15 00:00;2123.81;1185.98;12.945;0;121.6282692;2.389153576
23.06.15 00:00;2124.33;1178.63;12.305;0;119.9957578;2.370876705
24.06.15 00:00;2109.6;1175.4;12.67;0;121.4059095;2.370777043
25.06.15 00:00;2101.65;1173.17;13.54;0;122.5715451;2.37411673
26.06.15 00:00;2101.18;1175.518;14.275;0;122.416244;2.368455123
29.06.15 00:00;2058.96;1179.828;17.66;0;127.9847476;2.374622237
30.06.15 00:00;2062.04;1172.35;18.645;0.02;127.7148764;2.360050801
01.07.15 00:00;2075.86;1168.787;16.455;0.01;126.5163534;2.340163881
02.07.15 00:00;2075.81;1166.26;16.435;0.01;126.3058469;2.343991898
06.07.15 00:00;2070.29;1170.335;17.76;0.01;128.6757259;2.333067121
07.07.15 00:00;2080.28;1155.255;17.565;0.02;128.4577734;2.319966789
08.07.15 00:00;2046.68;1158.325;18.35;0.02;128.9627934;2.322131384
09.07.15 00:00;2051.22;1159.43;18.625;0.02;127.8294504;2.321528243
10.07.15 00:00;2078.22;1163.743;17.385;0.01;124.2164172;2.336530781
13.07.15 00:00;2099.98;1157.975;14.59;0.02;123.6758175;2.317295805
14.07.15 00:00;2109.06;1156.06;13.425;0.03;124.0333272;2.327488497
15.07.15 00:00;2110.94;1149.453;13.39;0.03;125.3239199;2.309061521
16.07.15 00:00;2128.36;1145.385;12.24;0.03;120.1762556;2.299089368
17.07.15 00:00;2127.62;1134.14;11.995;0.03;119.2554998;2.29317751
20.07.15 00:00;2127.12;1096.5;12.04;0.03;118.3382038;2.291677715
21.07.15 00:00;2111.29;1101.25;12.5;0.04;118.4120532;2.305358027
22.07.15 00:00;2114.9;1094.24;12.44;0.04;119.6659627;2.300209835
23.07.15 00:00;2106.74;1090.695;12.405;0.04;119.7396454;2.300523357
24.07.15 00:00;2081.92;1099.11;13.795;0.04;121.9644583;2.294203538
27.07.15 00:00;2069.92;1093.978;15.65;0.04;124.0451864;2.30153921
28.07.15 00:00;2095.28;1095.475;14.47;0.05;122.4594334;2.310316615
29.07.15 00:00;2106.24;1096.848;12.72;0.05;121.3089822;2.300397634
30.07.15 00:00;2109.61;1088.755;12.755;0.05;121.4251718;2.293637616
31.07.15 00:00;2103.65;1095.795;12.225;0.04;121.0836574;2.296691043
03.08.15 00:00;2097.18;1086.785;12.935;0.03;120.9758354;2.289032204
04.08.15 00:00;2094.31;1087.7;12.755;0.05;121.3367504;2.283290605
05.08.15 00:00;2099.3;1085.03;11.8;0.05;120.3739194;2.283527343
06.08.15 00:00;2083.67;1089.554;13.205;0.04;122.5595937;2.283715656
07.08.15 00:00;2079.83;1094.15;13.935;0.03;121.7668756;2.289188439
10.08.15 00:00;2103.54;1104.51;12.48;0.03;120.1518179;2.2972484
11.08.15 00:00;2086.22;1108.95;13.675;0.06;123.0274329;2.285371721
12.08.15 00:00;2086.97;1124.468;14.865;0.06;123.8262796;2.307596292
13.08.15 00:00;2082.38;1115.097;13.695;0.06;123.3653385;2.302279246
14.08.15 00:00;2091.78;1115.075;13.335;0.04;123.6575992;2.300299111
17.08.15 00:00;2101.68;1117.702;13.765;0.03;123.5976097;2.296908093
18.08.15 00:00;2096.46;1117.71;13.555;0.05;124.2658385;2.297100472
19.08.15 00:00;2081.23;1133.88;14.845;0.05;125.1741291;2.306756851
20.08.15 00:00;2035.5;1152.198;17.685;0.01;126.5248094;2.317988599
21.08.15 00:00;1974.45;1160.773;24.59;0.02;132.0041672;2.33014252
24.08.15 00:00;1892.86;1155.105;40.66;0.02;142.494197;2.33561977
25.08.15 00:00;1871.34;1140.488;33.07;0.04;142.0278243;2.320874142
26.08.15 00:00;1941.97;1125.255;32.145;0.03;141.9359859;2.296024018
27.08.15 00:00;1985.74;1125;27.195;0.02;137.5416225;2.290364602
28.08.15 00:00;1988.38;1133.6;27.485;0.02;137.6059273;2.288865539
31.08.15 00:00;1971.82;1134.93;28;0;138.3840869;2.280771815
01.09.15 00:00;1918.15;1140.27;31.865;0.01;139.9438973;2.282015183
02.09.15 00:00;1949.4;1134.05;27.61;0.01;139.1218518;2.273530097
03.09.15 00:00;1948.47;1125.458;24.88;0.02;135.3789388;2.268062638
04.09.15 00:00;1921.22;1121.855;27.575;0.02;135.3910695;2.256379349
08.09.15 00:00;1966.34;1121.545;25.19;0.02;131.5859276;2.270609589
09.09.15 00:00;1941.49;1107.85;24.165;0.02;130.2360424;2.272603224
10.09.15 00:00;1950.9;1110.75;25.375;0.02;131.2379949;2.278257919
11.09.15 00:00;1959.1;1107.95;24.48;0.04;130.8146854;2.284237968
14.09.15 00:00;1953.74;1109.1;24.48;0.02;130.7369309;2.286069693
15.09.15 00:00;1977.7;1105.35;22.95;0;130.5592636;2.280136905
16.09.15 00:00;1994.89;1119.517;22.015;0;127.704985;2.291253839
17.09.15 00:00;1989.52;1131.513;20.6;0;126.9081518;2.304868569
18.09.15 00:00;1960.96;1139.228;22.485;0;128.7511935;2.293719846
21.09.15 00:00;1970.68;1133.44;21.265;0;132.3614735;2.279908486
22.09.15 00:00;1941.84;1124.76;24.27;0;134.7634207;2.267610177
23.09.15 00:00;1939.33;1130.3;22.17;0;136.8906778;2.259740875
24.09.15 00:00;1931.05;1153.95;23.555;0;140.2337128;2.268268627
25.09.15 00:00;1930.42;1146.2;22.55;0;140.5667771;2.263347503
28.09.15 00:00;1882.76;1131.948;26.635;0;148.0969368;2.263437357
29.09.15 00:00;1882.43;1127.43;26.98;0;154.6022541;2.263748122
30.09.15 00:00;1917.97;1115.087;24.565;0;154.4076676;2.264379247
01.10.15 00:00;1925.09;1113.605;23.89;0;157.2460182;2.265016879
02.10.15 00:00;1951.7;1138.6;22.41;0;160.3918964;2.274508518
05.10.15 00:00;1982.6;1135.75;19.78;0;153.4579376;2.275472199
06.10.15 00:00;1977.58;1147.245;19.57;0;154.7302619;2.292857795
07.10.15 00:00;1993.15;1145.543;19.03;0;153.1633807;2.294368212
08.10.15 00:00;2012.35;1139.008;17.68;0;150.0178322;2.305879197
09.10.15 00:00;2015.26;1156.525;17.545;0.01;149.7430095;2.317118762
13.10.15 00:00;2004.17;1168.835;16.92;0;153.0520218;2.310226456
14.10.15 00:00;1991.46;1184.125;18.04;0;154.4931102;2.335556458
15.10.15 00:00;2022.02;1183.1;16.945;0;151.2207085;2.335135667
16.10.15 00:00;2032.12;1177.3;15.955;0.03;148.4091035;2.325506475
19.10.15 00:00;2032.49;1170.785;15.525;0.06;145.5648238;2.320396923
20.10.15 00:00;2030.47;1176.045;15.53;0.08;143.4852464;2.320805164
21.10.15 00:00;2018.39;1167.18;15.555;0.01;141.5563419;2.310668116
22.10.15 00:00;2060.13;1166.047;15.185;0.02;136.71805;2.296132632
23.10.15 00:00;2073.21;1164.45;14.18;0.01;132.5236773;2.283972783
26.10.15 00:00;2070.01;1163.035;15.055;0.01;131.9682989;2.287995319
27.10.15 00:00;2067.78;1166.88;15.385;0.01;133.5084108;2.278844816
28.10.15 00:00;2088.59;1156.1;14.265;0.03;133.289977;2.263842394
29.10.15 00:00;2088.53;1145.965;14.895;0.02;131.4387699;2.268193158
30.10.15 00:00;2077.8;1142.11;14.695;0.01;130.1416137;2.281718268
02.11.15 00:00;2102.72;1133.84;14.59;0.01;127.9168636;2.281123572
03.11.15 00:00;2108.59;1117.79;14.27;0.07;125.8916188;2.276502583
04.11.15 00:00;2100.91;1107.9;14.92;0.07;125.5003813;2.263260641
05.11.15 00:00;2099.78;1103.92;15.695;0.04;127.2703688;2.258333608
06.11.15 00:00;2099.03;1089.8;15.16;0.04;125.4581196;2.231698028
09.11.15 00:00;2078.44;1092.305;16.115;0.06;125.3025059;2.235719478
10.11.15 00:00;2081.9;1089.67;16.1;0.08;124.8036506;2.232826415
12.11.15 00:00;2044.01;1085.205;17.575;0.08;124.2572286;2.247498942
13.11.15 00:00;2024.17;1083.91;19.435;0.03;124.8449617;2.242253667
16.11.15 00:00;2050.82;1082.763;18.9;0.05;126.4505121;2.232079761
17.11.15 00:00;2050.41;1070.3;18.225;0.07;126.910057;2.228068138
18.11.15 00:00;2083.16;1070.725;18.125;0.07;126.5522634;2.227833838
19.11.15 00:00;2082.08;1082.215;17.13;0.06;127.1175137;2.243750578
20.11.15 00:00;2088.77;1078.008;15.925;0.05;126.6253945;2.234696298
23.11.15 00:00;2087.84;1069.177;16.06;0.06;126.5150338;2.228405372
24.11.15 00:00;2090.32;1075.645;16.345;0.13;127.8625149;2.23368944
25.11.15 00:00;2088.74;1071.116;15.47;0.14;128.028414;2.232809393
27.11.15 00:00;2090.86;1057.455;15.605;0.13;128.6680108;2.219285007
30.11.15 00:00;2079.73;1064.767;16.045;0.11;128.200619;2.222371121
01.12.15 00:00;2101.11;1069.295;15.485;0.19;125.6965247;2.235621631
02.12.15 00:00;2079.66;1053.7;15.6;0.19;126.9171527;2.23259601
03.12.15 00:00;2050.89;1062.11;17.605;0.18;127.3234484;2.268220673
04.12.15 00:00;2089.63;1086.438;16.17;0.17;127.0255483;2.264995231
07.12.15 00:00;2076.83;1071.343;16.38;0.21;127.3572644;2.249652218
08.12.15 00:00;2062.82;1074.955;17.425;0.23;128.2397909;2.250534505
09.12.15 00:00;2048.99;1072.78;17.925;0.19;128.2957206;2.269676612
10.12.15 00:00;2053.76;1071.581;18.925;0.19;127.9927094;2.265387435
11.12.15 00:00;2012.41;1074.772;23.075;0.15;131.7039453;2.263234022
14.12.15 00:00;2020.47;1059.862;24.14;0.13;133.3382341;2.264638307
15.12.15 00:00;2043.61;1061.223;20.82;0.21;130.6865392;2.254150496
16.12.15 00:00;2071.6;1072.325;18.68;0.2;126.2140879;2.254945159
17.12.15 00:00;2040.39;1051.1;17.59;0.18;126.5013249;2.233655531
18.12.15 00:00;2007.45;1066.25;21.025;0.16;127.648014;2.240150473
21.12.15 00:00;2021.66;1078.4;19.455;0.14;127.0911255;2.244002337
22.12.15 00:00;2038.56;1072.425;17.41;0.19;126.5276009;2.251292315
23.12.15 00:00;2062.33;1070.5;15.79;0.19;125.7524292;2.249477416
24.12.15 00:00;2061.71;1076.1;15.165;0.15;125.968524;2.257478841
28.12.15 00:00;2056.1;1069.083;17.505;0.13;124.8301315;2.255240936
29.12.15 00:00;2077.78;1069.108;16.055;0.18;124.1220032;2.252966561
30.12.15 00:00;2063.97;1061.439;16.96;0.08;124.5218017;2.253356949
31.12.15 00:00;2046.35;1061.1;18.95;0.14;124.4384368;2.242099722
04.01.16 00:00;2013.99;1074.605;22.015;0.17;128.6089193;2.230587985
05.01.16 00:00;2017.32;1077.675;20.155;0.2;129.915588;2.21862487
06.01.16 00:00;1991.24;1093.67;20.83;0.21;133.1459009;2.211696332
07.01.16 00:00;1941.53;1108.97;24.13;0.2;134.7450789;2.221142708
08.01.16 00:00;1925.18;1104.15;24.78;0.2;135.0514647;2.210440064
11.01.16 00:00;1920.71;1094.195;25.61;0.19;136.0135435;2.206720944
12.01.16 00:00;1937.79;1086.555;22.92;0.22;136.6839673;2.201666157
13.01.16 00:00;1891.49;1093.595;23.775;0.22;139.2114822;2.196080649
14.01.16 00:00;1919.13;1078.38;24.675;0.22;139.2982832;2.195526998
15.01.16 00:00;1883.24;1088.88;28.81;0.19;145.6744524;2.186472858
19.01.16 00:00;1882.44;1087.408;26.4;0.21;150.6405296;2.181836092
20.01.16 00:00;1860.44;1100.915;29.34;0.26;157.8781423;2.183585444
21.01.16 00:00;1867.51;1101.2;26.72;0.27;161.2537886;2.194149334
22.01.16 00:00;1906.76;1097.95;23.385;0.26;156.0210265;2.189105882
25.01.16 00:00;1877.01;1107.896;23.345;0.25;157.8872713;2.186095559
26.01.16 00:00;1902.15;1119.912;23.175;0.29;158.3288603;2.195339233
27.01.16 00:00;1885.57;1124.975;23.82;0.28;160.3448534;2.193018863
28.01.16 00:00;1890.03;1115.335;22.855;0.26;158.0264977;2.205098745
29.01.16 00:00;1939.09;1118.213;20.62;0.22;156.023881;2.193643723
01.02.16 00:00;1940.56;1128.407;21.635;0.19;154.592176;2.207265156
02.02.16 00:00;1902.28;1129.01;21.74;0.26;161.916631;2.202106638
03.02.16 00:00;1912.38;1142.63;24.56;0.27;163.6079138;2.239596266
04.02.16 00:00;1914.14;1155.593;22.19;0.24;169.0745;2.253289923
05.02.16 00:00;1881.45;1173.4;23.01;0.23;180.4884706;2.236663601
08.02.16 00:00;1855.51;1189.228;26.64;0.21;211.2644391;2.238995331
09.02.16 00:00;1853.38;1189.133;27.15;0.27;215.6077945;2.252365016
10.02.16 00:00;1852.52;1197.12;25.535;0.27;214.588786;2.255157651
11.02.16 00:00;1829.07;1246.7;28.785;0.27;226.6376881;2.257559392
12.02.16 00:00;1864.38;1237.97;26.245;0.26;220.5929356;2.250965897
16.02.16 00:00;1895.53;1200.443;24.42;0.23;207.6004173;2.232810361
17.02.16 00:00;1926.05;1208.5;22.995;0.28;184.6036781;2.238968078
18.02.16 00:00;1919.99;1230.87;21.91;0.28;186.0350163;2.236909517
19.02.16 00:00;1917.74;1226.805;21.98;0.26;193.7512855;2.239752899
22.02.16 00:00;1942.86;1208.63;19.685;0.28;180.1452641;2.230504971
23.02.16 00:00;1920.34;1226.85;20.35;0.28;182.1378818;2.225251491
24.02.16 00:00;1928.43;1228.75;21.565;0.28;186.2865659;2.225411371
25.02.16 00:00;1950.92;1232.91;20.18;0.27;182.1352269;2.233535547
26.02.16 00:00;1946.56;1223.455;19.295;0.26;176.7259165;2.215978047
29.02.16 00:00;1932.59;1238.67;19.595;0.23;169.1404254;2.21191446
01.03.16 00:00;1974.53;1232.15;18.915;0.29;165.1409128;2.218777854
02.03.16 00:00;1984.66;1239.98;17.595;0.28;165.5863106;2.229652006
03.03.16 00:00;1993.8;1264.247;16.94;0.25;164.6499664;2.243342277
04.03.16 00:00;1998.84;1258.948;16.7;0.25;163.6373706;2.255908055
07.03.16 00:00;2000.75;1267.325;17.455;0.27;163.5477109;2.25798681
08.03.16 00:00;1979.96;1261.44;18.355;0.27;165.2395475;2.250333724
09.03.16 00:00;1988.52;1253.23;18.71;0.27;164.3328454;2.251208442
10.03.16 00:00;1989.74;1272.245;18.325;0.27;160.1078256;2.264618509
11.03.16 00:00;2020.22;1249.45;16.775;0.27;148.4883472;2.278062727
14.03.16 00:00;2018.31;1235.265;17.18;0.28;140.3192104;2.265191258
15.03.16 00:00;2014.09;1232.375;17.345;0.29;144.4839326;2.254017229
16.03.16 00:00;2024.84;1262.568;15.61;0.28;150.2752228;2.281784404
17.03.16 00:00;2038.61;1257.968;14.6;0.29;148.6445919;2.308718986
18.03.16 00:00;2048.12;1255.4;14.055;0.27;147.0915703;2.301015701
21.03.16 00:00;2050.56;1243.75;14.26;0.26;155.8746788;2.291356379
22.03.16 00:00;2047.26;1248.32;14.255;0.28;160.4260321;2.287153821
23.03.16 00:00;2036.76;1220.115;14.68;0.27;162.3608112;2.272586067
24.03.16 00:00;2034.77;1216.818;15.575;0.24;161.3981665;2.271705154
28.03.16 00:00;2036.77;1221.715;15.465;0.19;162.7278588;2.27925948
29.03.16 00:00;2053.63;1242.2;14.84;0.18;159.8496426;2.301787665
30.03.16 00:00;2063.75;1225.02;13.475;0.14;156.2667547;2.311737269
31.03.16 00:00;2059.19;1232.75;13.885;0.18;156.3700925;2.312984718
01.04.16 00:00;2069.89;1222.6;14.14;0.2;155.3390992;2.312014261
04.04.16 00:00;2064.91;1215.43;13.95;0.18;155.0111729;2.305297886
05.04.16 00:00;2045.07;1231.35;15.325;0.19;159.8693926;2.298498025
06.04.16 00:00;2065.45;1222.473;14.99;0.19;161.0269556;2.302670237
07.04.16 00:00;2043.21;1240.45;15.725;0.2;162.9078474;2.292431303
08.04.16 00:00;2048.14;1240.688;15.385;0.2;164.2876574;2.303471186
11.04.16 00:00;2042.64;1257.882;15.545;0.19;163.2717529;2.312336295
12.04.16 00:00;2059.13;1255.63;15.705;0.21;161.279239;2.321126298
13.04.16 00:00;2081.4;1242.473;14.065;0.21;157.0818712;2.305207779
14.04.16 00:00;2081.9;1227.885;13.75;0.21;151.6419123;2.302143694
15.04.16 00:00;2079.24;1233.99;13.885;0.19;149.4337786;2.308474679
18.04.16 00:00;2091.11;1232.49;14.085;0.16;145.418784;2.316670434
19.04.16 00:00;2098.23;1250.19;13.43;0.18;139.5787297;2.332345686
20.04.16 00:00;2102.15;1244.253;13;0.18;132.5489295;2.319637961
21.04.16 00:00;2085.69;1248.052;13.65;0.19;133.294188;2.310793053
22.04.16 00:00;2091.67;1233.03;13.67;0.19;133.4815632;2.306167631
25.04.16 00:00;2087.87;1237.973;14.31;0.17;138.3210092;2.312521755
26.04.16 00:00;2084.97;1243.4;14.045;0.19;140.9878282;2.322278958
27.04.16 00:00;2096.6;1245.83;14.225;0.18;140.3598175;2.314482688
28.04.16 00:00;2078.5;1266.255;14.455;0.17;142.2427574;2.326745042
29.04.16 00:00;2066.56;1293.53;16;0.16;144.1706912;2.334855281
02.05.16 00:00;2080.28;1291.548;15.49;0.11;143.7193467;2.348162514
03.05.16 00:00;2062.6;1286.495;15.665;0.18;142.514512;2.325714978
04.05.16 00:00;2052.13;1279.682;16.12;0.18;143.9612134;2.316959348
05.05.16 00:00;2050.76;1277.745;15.835;0.2;144.7862717;2.308625269
06.05.16 00:00;2055.94;1288.995;15.645;0.2;146.0274581;2.297017246
09.05.16 00:00;2052.98;1263.88;14.78;0.21;145.7031859;2.290291122
10.05.16 00:00;2082.53;1265.838;13.95;0.25;143.212109;2.29153029
11.05.16 00:00;2064.72;1277.21;13.99;0.25;140.5449895;2.300658246
12.05.16 00:00;2063.45;1263.677;14.685;0.25;139.3745684;2.296280172
13.05.16 00:00;2047.49;1273.448;14.72;0.25;140.372433;2.282148445
16.05.16 00:00;2064.57;1274.165;15.13;0.21;138.720204;2.285020358
17.05.16 00:00;2046.83;1278.95;15.3;0.25;139.0011561;2.28719795
18.05.16 00:00;2047.55;1258.5;15.665;0.25;141.4226198;2.273086026
19.05.16 00:00;2040.47;1254.75;16.965;0.25;144.7209011;2.270211596
20.05.16 00:00;2049.2;1251.98;15.705;0.26;142.0689423;2.268528785
23.05.16 00:00;2048.41;1249.13;15.935;0.26;142.5793204;2.267566709
24.05.16 00:00;2074.82;1227.208;15.21;0.28;139.4535607;2.263758368
25.05.16 00:00;2088.23;1224.413;13.985;0.24;135.0669186;2.269922646
26.05.16 00:00;2087.35;1219.8;13.77;0.17;135.1148563;2.274271438
27.05.16 00:00;2097.4;1212.375;13.4;0.23;135.2752538;2.262145588
31.05.16 00:00;2093.84;1215.325;14.225;0.27;134.8908396;2.262613734
01.06.16 00:00;2097.55;1212.98;14.715;0.27;135.6934437;2.269506674
02.06.16 00:00;2103.56;1211;14.27;0.19;134.3616908;2.264825876
03.06.16 00:00;2098.33;1244.2;13.78;0.19;134.5743034;2.30006764
06.06.16 00:00;2108.28;1245.34;13.845;0.19;132.7295762;2.301178384
07.06.16 00:00;2110.9;1243.813;13.385;0.2;133.4034216;2.314900197
08.06.16 00:00;2117.73;1262.802;13.985;0.2;130.2669868;2.321026296
09.06.16 00:00;2115.2;1269.8;14.42;0.21;134.237004;2.314293847
10.06.16 00:00;2095.91;1274.24;16.09;0.18;138.3106983;2.29960997
13.06.16 00:00;2078.26;1283.86;19.45;0.23;142.2630156;2.301668015
14.06.16 00:00;2075.3;1285.717;21.215;0.24;155.2203285;2.288958958
15.06.16 00:00;2071.46;1291.75;19.54;0.23;156.6890323;2.297888933
16.06.16 00:00;2077.25;1278.435;21.065;0.23;162.1595809;2.291545332
17.06.16 00:00;2071.69;1298.65;19.37;0.22;153.6522375;2.303894078
20.06.16 00:00;2082.84;1289.895;17.57;0.23;140.2551749;2.321819613
21.06.16 00:00;2089.42;1268.12;17.935;0.25;137.6203429;2.316285741
22.06.16 00:00;2085.06;1266.225;19.525;0.25;136.5891441;2.325551219
23.06.16 00:00;2110.44;1256.84;18.52;0.27;133.9662995;2.344761161
24.06.16 00:00;2041.34;1315.75;22.86;0.24;163.3255947;2.274401134
27.06.16 00:00;2001.65;1324.6;24.825;0.22;166.1034612;2.242415851
28.06.16 00:00;2035.27;1311.785;20.41;0.25;159.537547;2.25170568
29.06.16 00:00;2069.65;1319.148;17.375;0.18;151.6510293;2.26535002
30.06.16 00:00;2097.13;1321.9;16.14;0.2;143.9340662;2.263809352
01.07.16 00:00;2101.01;1341.35;15.235;0.24;140.7607049;2.269160585
05.07.16 00:00;2089.14;1356.45;16.055;0.27;143.1299041;2.253945735
06.07.16 00:00;2097.64;1363.778;16;0.26;143.3936291;2.255680414
07.07.16 00:00;2096.57;1360.45;15.155;0.27;138.948301;2.252225974
08.07.16 00:00;2129.78;1366.33;13.97;0.26;130.4083282;2.256879638
11.07.16 00:00;2136.8;1355.4;13.335;0.28;126.3234867;2.252197299
12.07.16 00:00;2151.11;1333.1;13.34;0.29;122.6175327;2.265119302
13.07.16 00:00;2151.96;1342.641;13.355;0.29;123.0664834;2.265335148
14.07.16 00:00;2162.41;1335.228;12.755;0.29;121.1016443;2.274531129
15.07.16 00:00;2159.39;1337.45;12.745;0.27;120.2324603;2.25802228
18.07.16 00:00;2164.82;1328.85;12.725;0.26;120.264021;2.263098252
19.07.16 00:00;2164.17;1332.01;12.385;0.29;120.7975453;2.246972154
20.07.16 00:00;2172.78;1316.055;11.685;0.28;117.5182715;2.245607013
21.07.16 00:00;2161.78;1331.43;12.375;0.28;118.2220992;2.246603741
22.07.16 00:00;2173.95;1322.725;12.425;0.29;119.3406372;2.237782886
25.07.16 00:00;2166.33;1315.6;13.055;0.28;119.2410969;2.23850458
26.07.16 00:00;2169.66;1320.26;13.15;0.24;123.327581;2.239084433
27.07.16 00:00;2167.1;1340.075;13.12;0.25;125.4197934;2.248506352
28.07.16 00:00;2169.2;1335.745;12.94;0.19;125.6064663;2.251123998
29.07.16 00:00;2170.48;1351.275;12.335;0.19;126.2926525;2.274408455
01.08.16 00:00;2169.44;1353.15;12.42;0.2;128.3083376;2.267527475
02.08.16 00:00;2156.07;1363.57;13.295;0.28;132.0108351;2.283632281
03.08.16 00:00;2161.88;1358.182;13.32;0.26;133.2100093;2.271805407
04.08.16 00:00;2164.13;1361.15;12.385;0.24;132.0957117;2.267633474
05.08.16 00:00;2181.52;1336;11.72;0.23;129.5292396;2.256655224
08.08.16 00:00;2179.28;1335.305;11.595;0.27;127.3362621;2.256647847
09.08.16 00:00;2180.96;1340.73;11.47;0.27;124.8209794;2.260387314
10.08.16 00:00;2174.33;1346.608;11.935;0.27;123.7152512;2.270638335
11.08.16 00:00;2185.28;1338.775;11.745;0.27;121.9677847;2.26835404
12.08.16 00:00;2183.54;1335.97;11.64;0.27;122.4569339;2.267170367
15.08.16 00:00;2190.17;1339.4;11.875;0.26;122.1387037;2.270174231
16.08.16 00:00;2177.65;1346.24;12.325;0.27;121.6920857;2.289581675
17.08.16 00:00;2181.76;1348.73;12.925;0.27;120.9682573;2.287529541
18.08.16 00:00;2186.34;1352.364;11.975;0.27;119.7714179;2.302067329
19.08.16 00:00;2183.1;1341.47;11.805;0.27;118.7902203;2.289913535
22.08.16 00:00;2181.02;1339.09;12.48;0.24;118.8131683;2.288630089
23.08.16 00:00;2185.66;1337.555;12.08;0.28;117.4854552;2.290188603
24.08.16 00:00;2175.52;1324.125;13.155;0.28;117.6077241;2.28760412
25.08.16 00:00;2173.66;1321.975;13.69;0.28;118.1601773;2.287166472
26.08.16 00:00;2169.3;1321.175;13.53;0.28;117.8196044;2.269815305
29.08.16 00:00;2180.11;1323.385;13.665;0.25;117.5717317;2.269022468
30.08.16 00:00;2175.86;1311.112;13.15;0.23;117.0360126;2.257701412
31.08.16 00:00;2170.4;1308.97;13.655;0.26;117.7603909;2.261420823
01.09.16 00:00;2169.1;1313.89;13.8;0.27;118.4273973;2.271479377
02.09.16 00:00;2178.73;1325.208;12.9;0.25;118.0607635;2.273538239
06.09.16 00:00;2184.67;1350;12.39;0.24;118.2850735;2.300767211
07.09.16 00:00;2185.71;1345.18;12.11;0.25;117.8454126;2.296720988
08.09.16 00:00;2180.09;1338.3;12.125;0.26;117.7452679;2.290861258
09.09.16 00:00;2129.71;1327.831;15.03;0.24;116.1217854;2.27759932
12.09.16 00:00;2156.99;1327.82;17.635;0.24;117.6258064;2.28359893
13.09.16 00:00;2127.23;1319.05;17.4;0.25;121.7214555;2.265514588
